no,content,score,date
12254,관람객       정말 추천하는 영화입니다  꼭 보세요,10,2016.12.25 22:48
12255,가슴이 먹먹하면서몇년전 순수한 그때가 생각나네요,10,2016.12.25 22:48
12256,연출이 정말 좋았습니다 마지막 20분에 혼신의 힘을 다한듯,8,2016.12.25 22:46
12257,취소했지만 재밌다고들해서 보고싶네요,10,2016.12.25 22:46
12258,인생은 재즈와 같다  운명과 타협하기도하고 갈등하기도 하며 한 순간의 선택이 전혀다른 방향으로 흐르기도 한다 꿈을 향해 달려가는건 언제나 희망차지는 않지만 그것을 이뤘을 땐 이루말할 수 없다 하지만 우리는 잊지말아야한다 때론 지금 여기 행복이 있음을,10,2016.12.25 22:43
12259,서로가 있기에 가능했던 꿈  찬란하고 아름답지만 슬픈 결말,9,2016.12.25 22:37
12260,관람객       정말너무재밌다 극장에서 꼭 봐야하는영화,10,2016.12.25 22:36
12261,관람객       재밌어요 엠마스톤이 연기를 잘함,10,2016.12.25 22:35
12262,관람객       진한 여운을 남기는 뮤지컬 영화인 것 같습니다  많은 생각을 하게 하네요,9,2016.12.25 22:34
12263,관람객       괜찮아요 그냥 볼만합니다,9,2016.12.25 22:34
12264,개인적으로 매드맥스  추격자 등 긴장감과비트가 빠른 영화를좋아했습니다 우연한기회로 보았고 제 인생영화로 남을거같습니다 배우들의 이어지는 감정선은 놀라웠고 배경은 미인파 만큼 음악은 그보다 더감동적이었습니다 가사없는 연주는 깊음 울림을주기 충분했습니다,10,2016.12.25 22:33
12265,두번봤는데 두번째는 더 감동적이고 슬퍼요  아름다운영상미에숨겨진 슬픔들           강추해요,9,2016.12.25 22:28
12266,관람객       정말 재미있고 줄거리도 좋고 영상도 좋고 굿굿굿,10,2016.12.25 22:27
12267,관람객       노래도 좋고 재미있었어요,8,2016.12.25 22:24
12268,잘봤습니다하하허하하,10,2016.12.25 22:20
12269,당신은 나의 동반자   이해하면 인정,8,2016.12.25 22:12
12270,관람객       꿈을 꾸는 사란들을 위한 영화 엔딩은 좀 슬퍼요   나쁜 것 남자는 앞일 막아놓고   흥,8,2016.12.25 21:33
12271,관람객       최고입니다  흐흐헤레리리바보같아,10,2016.12.25 21:27
12272,관람객       두가지 다 얻기가 얼마나 어려운지     크리스마스랑 어울리는 듯 하면서도 낭만적이라기보다는 현실적인,9,2016.12.25 21:24
12273,관람객       눈과 귀가 훈훈했습니다,9,2016.12.25 21:24
12274,마지막 10분은 말이 필요없다  또 봐야지,10,2016.12.25 21:23
12275,관람객       생각했던거보다 지루했습니다 기대 많이했었는데 아쉽네요,5,2016.12.25 21:21
12276,관람객       너무나 즐거워요 행복합니다,10,2016.12.25 21:20
12277,관람객       남녀 주인공 너무 잘어울리고 연기도 잘한다  눈과 귀 모두 즐거 웠다  마지막 재회 장면때 숨 죽이면서 봤다  라라랜드 꿀잼,10,2016.12.25 21:20
12278,관람객       앞으로 어떤 영화 좋아하냐는 질문에 답변으로 말하게 될 영화,10,2016.12.25 21:19
12279,관람객       정말 재밋었어요 현실과 이상을 오가는,10,2016.12.25 21:19
12280,꿈꾸는 자들을 위하여  다미엔 차젤레의 웃기고 울리는 화려한 스토리텔링이란   이런 영화 만들고 싶다,10,2016.12.25 21:18
12281,올해 최고의 영화입니다,10,2016.12.25 21:18
12282,관람객       영상미가 있고  노래도 좋다,7,2016.12.25 21:17
12283,관람객       재미있네용 라라랜드 덕분에 즐거운시간보내다갑니다,10,2016.12.25 21:17
12284,눈물짓게 만드는 영화  마지막 장면은 길이 남을듯  다시보고 싶다,9,2016.12.25 21:15
12285,관람객       마법같은 영화  꿈을 포기하지 말아야겠다고 다짐하게 해준 사랑스러운 영화      최고 좋은 영화,10,2016.12.25 21:13
12286,관람객       다시 꿈을 꾸게  만들어주네요  나자신을 돌이켜 보게되는시간이여서 아주 만족했음,9,2016.12.25 21:13
12287,관람객       현실 속 꿈을 쫓아 노력하는   귀가 즐거웠던 영화,7,2016.12.25 21:13
12288,둘이 결혼하고 끝나면 좋앗을것을  무튼 뮤지컬 영화 처음보는데 나름대로 재미있었다 돈안아까운것같다,10,2016.12.25 21:12
12289,관람객       노래도 좋고 영상도 좋다연말이나 크리스마스때 딱 보기좋은영화주인공들도 너무 매력적이다,8,2016.12.25 21:10
12290,관람객       재밌게잘봤엉영상미도 좋아요,10,2016.12.25 21:08
12291,일과 사랑은 양립할 수 없는 것인가  일로 보면 해피엔딩  사랑으로 보면 새드앤딩,9,2016.12.25 21:07
12292,두번봐도됀다,10,2016.12.25 21:06
12293,관람객       상상과 현실의 경계 잘봤습니다,8,2016.12.25 21:03
12294,남자주인공이 노래만 부르려고 하면 눈물이 그렇게 나더라구요    가사도 위안이 되고     흑인아주머니랑 춤추는 씬이 가장 기억에 남아요,10,2016.12.25 20:59
12295,위플래쉬가 드럼이었다면  이번엔 피아노다  재즈밴드에 대한 남다른 애착이있는거 같은 감독의 차기작이 참 기대된다  열정에 사랑을 더했다  하지만 꿈은 이루었지만 그로인해 얻지못한것에 대한 오래된 감정을 돌아보는듯한 감미로움과 판타스틱한 영상 정말좋다,10,2016.12.25 20:57
12296,내일도 보러가고 싶고 모래에도 보러가고 싶은 영화,10,2016.12.25 20:56
12297,관람객       음악  영상  주인공들까지 정말 멋지고 아름다웠던 영화,10,2016.12.25 20:55
12298,관람객       음   여러 감정이 들게 만드는 영화였네요 좋으면서도 씁쓸한 영화였어요,8,2016.12.25 20:50
12299,관람객       뮤지컬영화 좋아하는지라 재밌게봤어요,8,2016.12.25 20:46
12300,관람객       설레이고 가슴먹먹하고 아름다웠어요,9,2016.12.25 20:44
12301,올해 본 영화 중 나의 최애,9,2016.12.25 20:44
12302,관람객       최근본영화중 가장기억에남는영화였습니다 연기연출음악스토리 다좋네요  강추합니다,10,2016.12.25 20:42
12303,누구나 경험해보았을 이야기,10,2016.12.25 20:41
12304,관람객       내가 주인공이된것처럼 완전 몰입,8,2016.12.25 20:39
12305,관람객       한없이 밝고 행복한 영상과 음악에도 저며오는 내마음,10,2016.12.25 20:33
12306,아름답고 슬픈 남자들을 위한 영화입니다,9,2016.12.25 20:29
12307,관람객       남자친구랑 보기 좋은 영화네여,9,2016.12.25 20:29
12308,대사한마디 없이 카메라 워킹과 좋은 음악  배우의 연기에 그 둘의 마음을 알아버리곤 벅차올라 눈물이 났다  아이러니한건 흥겨운 재즈인데 가슴은 슬펐다  극속 주인공의 맘을 알아버린걸까,10,2016.12.25 20:29
12309,관람객       유쾌하고 재밌어요 뮤지컬같은 영화,8,2016.12.25 20:29
12310,좋았으나 마지막이 너무나 아쉽고 허무해지는 영화,6,2016.12.25 20:28
12311,관람객       소설을한편을본기분입니다,10,2016.12.25 20:27
12312,월터 미티의 상상은 혈실이 된다를 잇는 내 인생영화,10,2016.12.25 20:26
12313,관람객       재즈 음악과 사랑을 바탕으로 인생을 얘기하는 감동의 능란함  위플래쉬는 그냥 나온 영화가 아니었네,8,2016.12.25 20:20
12314,관람객       음악과 영상미 둘다최고,10,2016.12.25 20:17
12315,관람객       청춘의 꿈을 이뤄가는 과정이 참으로 즐겁다 서로의 꿈을 응원해 가며  나의 꿈보다 사랑하는 이의 꿈을 응원하며   사랑은 이루어지지 않았지만 그것으로 되었다  마지막의 서로를 바라보는 눈빛이 미완이지만  아름다운 이유이다,10,2016.12.25 20:17
12316,관람객       처음엔 지루한 예술영화인줄 알았다가 어느새 라라랜드에 빠져있다,8,2016.12.25 20:16
12317,관람객       핵지루노래와 영상미는 굳이나 스토리는 핵지루,10,2016.12.25 20:15
12318,재미있었습니다 매우매우매우,10,2016.12.25 20:15
12319,평점 딱7정도가 적당한듯 영상과 사운드는 괜춘하나 너무 단조로운 스토리에 감점좀준다,7,2016.12.25 20:14
12320,관람객       초반은 좀 졸았어요    중간부터는 재미있는 부분도 있긴하고남주 여주가 비주얼이 넘나 좋아요그러나 엔딩은  별로네요  한줄평 여주가 목소리가 좋고 매력적이예요,6,2016.12.25 20:13
12321,관람객       으음  나쁘진안네요,5,2016.12.25 20:13
12322,관람객       너무나 현실적이어서 슬픈 영화  그들의 얄팍한 사랑이 슬프다,5,2016.12.25 20:08
12323,살면서 처음으로 자발적으로 영화관에서 2번 봤다,10,2016.12.25 20:06
12324,관람객       상상 이상의 영화 처음에는 단순히 잘 만든 뮤지컬영화라고 생각했다  하지만 이 영화는 두번이나 큰 감동을 주었다  첫번째 장면은 여주가 마지막 캐스팅시험을 보는 장면에서 두번째 장면은 결말에서였다  간만에 영화보고 싶게 만드는 영화,9,2016.12.25 20:03
12325,관람객       너무너무 아름다운 영화,10,2016.12.25 20:00
12326,관람객       영상도 음악도 배우들 연기도 너무 좋았어요 별점반개는 슬퍼서,9,2016.12.25 19:58
12327,관람객       라라랜드 내인생 최고의 영화,10,2016.12.25 19:58
12328,솔로로써 엔딩이 너무너무 맘에 드네요 크리스마스날 혼자 보고왔습니다  자괴감도 들었지만 너무 보고싶은영화라서 재밌게봤어요,10,2016.12.25 19:50
12329,관람객       훌륭한 음악  다소 어지럽고 부산했던 연출 취향차이일수도,8,2016.12.25 19:47
12330,관람객       멜로아닌 꿈과 노력에 대한 이야기 좋은 재즈음악영화에요,10,2016.12.25 19:45
12331,관람객       잘봤습니다  한번 생각하게 되는 영화의 메시지가 있네요,10,2016.12.25 19:37
12332,마지막부분 소름돋았음 서로 그리워하며 사는것도 나쁘지않을것같다,10,2016.12.25 19:36
